index, number,insert_comparisons,search_comparisons
2929,3059,11,23
2930,1472,12,21
2931,6345,11,19
2932,3679,12,23
2933,1323,11,19
2934,6734,12,23
2935,7875,12,23
2936,885,10,21
2937,7724,12,25
2938,7714,12,25
2939,7820,11,19
2940,6539,13,25
2941,7397,10,21
2942,5016,12,19
2943,2753,12,17
2944,2779,13,25
2945,3674,12,23
2946,249,10,21
2947,2149,13,23
2948,8044,12,25
2949,869,11,23
2950,6273,12,25
2951,4739,12,25
2952,1035,12,23
2953,1806,11,23
2954,1444,11,23
2955,276,12,21
2956,9517,12,21
2957,6358,12,21
2958,5341,11,23
2959,7730,12,25
2960,900,11,23
2961,6794,13,25
2962,7895,12,25
2963,9022,12,23
2964,6832,13,27
2965,630,12,19
2966,2784,13,23
2967,4848,12,25
2968,1512,12,21
2969,3416,11,21
2970,4683,13,25
2971,5549,12,25
2972,8090,12,17
2973,7,11,21
2974,9732,12,21
2975,365,11,19
2976,3487,12,21
2977,9508,11,23
2978,7561,12,23
2979,9534,11,23
2980,8786,11,23
2981,2271,11,23
2982,9751,12,25
2983,9363,13,23
2984,2739,13,25
2985,8333,12,23
2986,6035,12,19
2987,5825,14,21
2988,4918,13,23
2989,7176,13,25
2990,6331,12,23
2991,7851,12,23
2992,5633,12,19
2993,8040,12,25
2994,972,12,21
2995,6508,13,25
2996,183,11,13
2997,3777,13,25
2998,9556,11,23
2999,614,11,23
3000,3326,10,21
3001,7757,12,23
3002,3546,12,25
3003,7288,13,25
3004,5128,12,21
3005,2523,13,23
3006,5181,12,25
3007,2293,12,25
3008,1712,11,23
3009,2471,12,21
3010,7835,12,23
3011,6051,13,25
3012,851,11,21
3013,1853,11,23
3014,5028,12,25
3015,6193,12,23
3016,6721,12,25
3017,1784,11,23
3018,6253,12,23
3019,8061,13,23
3020,4643,11,19
3021,8480,12,23
3022,1481,11,23
3023,9716,12,25
3024,5856,14,25
3025,7444,11,21
3026,2485,12,23
3027,5483,11,19
3028,811,12,25
3029,7715,13,25
3030,8850,11,21
3031,4126,11,19
3032,5519,12,25
3033,9665,13,23
3034,1897,12,23
3035,151,11,19
3036,7278,12,25
3037,9800,12,21
3038,522,11,23
3039,2017,13,25
3040,6902,13,27
3041,717,11,13
3042,966,12,21
3043,9133,12,25
3044,1829,12,23
3045,2261,12,25
3046,4046,12,23
3047,8661,12,19
3048,5342,12,21
3049,4968,13,25
3050,795,11,23
3051,8463,11,21
3052,6908,14,27
3053,7205,13,27
3054,943,11,23
3055,4901,13,23
3056,6103,13,23
3057,1734,10,19
3058,5979,13,27
3059,2435,12,23
3060,6821,13,27
3061,6324,12,23
3062,4451,12,25
3063,6064,13,25
3064,6386,12,21
3065,4142,11,23
3066,2927,12,19
3067,9984,13,25
3068,5187,12,21
3069,855,11,23
3070,1363,11,23
3071,3672,12,25
3072,7608,11,19
3073,1246,13,25
3074,754,11,21
3075,484,12,21
3076,336,10,21
3077,5841,13,27
3078,9662,13,21
3079,2551,12,23
3080,2833,13,25
3081,5076,12,25
3082,7347,11,23
3083,7249,12,25
3084,9256,11,21
3085,4447,12,21
3086,245,10,21
3087,7333,11,19
3088,4478,12,23
3089,2646,12,21
3090,3366,11,21
3091,8747,12,21
3092,4572,12,23
3093,413,12,23
3094,3821,12,23
3095,5619,13,25
3096,1632,10,21
3097,9499,12,25
3098,5428,12,25
3099,1372,10,19
3100,4992,12,25
3101,9934,13,27
3102,9760,13,25
3103,980,11,23
3104,2558,12,21
3105,8832,11,23
3106,7222,13,25
3107,544,12,21
3108,6013,12,23
3109,7401,10,21
3110,9484,13,25
3111,9838,13,25
3112,1907,12,23
3113,1540,12,21
3114,270,10,21
3115,6137,13,23
3116,4720,12,25
3117,3766,13,25
3118,739,11,23
3119,8829,11,23
3120,4798,13,25
3121,765,11,19
3122,4927,13,25
3123,1148,12,23
3124,6985,13,25
3125,3253,12,23
3126,6409,12,25
3127,945,12,25
3128,9904,13,23
3129,1825,12,25
3130,1024,12,23
3131,402,11,13
3132,2157,12,25
3133,7144,14,27
3134,6985,13,23
3135,8315,11,23
3136,5121,12,23
3137,1565,11,23
3138,9836,13,21
3139,2953,12,23
3140,9524,11,23
3141,3139,12,23
3142,2033,12,23
3143,1011,13,23
3144,6076,13,23
3145,9873,13,25
3146,1221,13,23
3147,8352,12,21
3148,2891,11,23
3149,2883,12,17
3150,9153,12,25
3151,8021,11,23
3152,2750,12,25
3153,1682,11,21
3154,8236,12,25
3155,4030,12,17
3156,9699,13,23
3157,9509,12,25
3158,880,11,19
3159,4240,11,21
3160,3419,11,21
3161,6055,13,27
3162,1403,11,19
3163,1900,12,25
3164,4865,12,25
3165,5050,12,25
3166,3527,12,25
3167,2406,11,17
3168,3305,12,21
3169,844,11,23
3170,2587,12,21
3171,3926,13,17
3172,9788,13,25
3173,8953,10,21
3174,579,12,23
3175,5518,13,25
3176,4563,12,19
3177,6130,13,25
3178,7454,11,17
3179,7550,12,25
3180,8850,11,19
3181,9213,12,23
3182,6967,13,27
3183,6965,13,15
3184,8663,13,23
3185,7069,13,27
3186,6471,12,25
3187,8825,12,21
3188,7683,10,21
3189,3539,13,23
3190,2344,12,25
3191,5593,14,25
3192,2873,11,19
3193,4901,13,23
3194,6621,13,25
3195,2192,13,25
3196,7860,12,23
3197,3150,10,21
3198,1856,11,17
3199,2332,12,21
3200,2526,13,25
3201,1382,9,19
3202,5068,13,25
3203,7344,11,23
3204,6750,13,27
3205,7667,11,21
3206,7612,12,21
3207,9623,13,23
3208,1233,13,25
3209,9679,13,25
3210,3523,12,25
3211,9963,13,21
3212,1468,12,25
3213,7101,14,27
3214,2110,13,23
3215,7301,12,25
3216,273,11,23
3217,4679,14,25
3218,5638,13,25
3219,2933,11,17
3220,1393,10,21
3221,9401,12,25
3222,2363,11,23
3223,5748,13,23
3224,2529,13,23
3225,1619,11,23
3226,6798,12,15
3227,6343,11,21
3228,4143,13,25
3229,635,13,25
3230,5357,12,23
3231,2295,13,25
3232,5607,13,23
3233,129,10,21
3234,9701,12,11
3235,4127,13,25
3236,6913,12,25
3237,9031,11,23
3238,6530,12,25
3239,4710,12,25
3240,4589,12,25
3241,5969,13,23
3242,5115,12,25
3243,2254,12,25
3244,7874,12,25
3245,2281,13,25
3246,8956,10,21
3247,8556,13,23
3248,5491,13,21
3249,4503,13,25
3250,4579,13,23
3251,2489,12,23
3252,5076,13,23
3253,9775,13,27
3254,4479,13,25
3255,9496,12,21
3256,5131,12,23
3257,2778,11,23
3258,4886,13,27
3259,5385,12,23
3260,7738,12,25
3261,8089,11,23
3262,9399,13,23
3263,4381,12,25
3264,4476,13,21
3265,3959,14,27
3266,4511,13,27
3267,1163,12,23
3268,9502,12,25
3269,9727,12,25
3270,8255,11,23
3271,2819,12,23
3272,7776,12,23
3273,2687,13,23
3274,7981,13,25
3275,2593,11,23
3276,8988,12,19
3277,5723,13,19
3278,3866,12,23
3279,2611,11,17
3280,1334,12,21
3281,917,10,21
3282,7733,12,17
3283,670,11,23
3284,1236,13,25
3285,2571,12,19
3286,1454,10,19
3287,5055,13,25
3288,9760,14,25
3289,1025,12,25
3290,9437,12,25
3291,7390,11,19
3292,3692,13,27
3293,1329,12,21
3294,1332,12,23
3295,3031,11,23
3296,6774,12,25
3297,3680,14,19
3298,7586,11,21
3299,4076,14,25
3300,3068,12,25
3301,3363,11,19
3302,4618,13,27
3303,37,11,13
3304,4113,13,27
3305,1905,12,25
3306,707,12,23
3307,650,12,19
3308,6753,12,25
3309,2555,12,23
3310,9649,13,23
3311,6466,12,23
3312,2225,12,23
3313,537,11,23
3314,9604,13,23
3315,1085,13,23
3316,6170,12,21
3317,2631,13,23
3318,2495,12,21
3319,223,11,21
3320,5672,12,25
3321,9552,12,23
3322,1836,13,25
3323,861,12,25
3324,846,12,25
3325,2026,12,25
3326,2190,13,23
3327,573,12,23
3328,6477,13,17
3329,7251,12,21
3330,5382,12,23
3331,5529,12,25
3332,1652,12,23
3333,3241,10,21
3334,9435,13,21
3335,1413,10,17
3336,6025,12,21
3337,7936,12,23
3338,7476,11,23
3339,4834,13,23
3340,1369,11,21
3341,2063,12,25
3342,1095,13,25
3343,2241,11,23
3344,9997,12,25
3345,3292,12,21
3346,3064,11,23
3347,8844,11,23
3348,4430,13,27
3349,8954,11,17
3350,3258,12,21
3351,689,11,15
3352,6762,12,19
3353,2096,12,23
3354,9065,12,25
3355,6880,12,23
3356,759,11,23
3357,2620,12,13
3358,2219,12,23
3359,6151,12,19
3360,3272,11,21
3361,4872,13,23
3362,1652,12,21
3363,5852,13,25
3364,318,11,23
3365,6827,12,25
3366,8505,10,19
3367,507,11,21
3368,8880,11,23
3369,3939,12,23
3370,5304,12,21
3371,2289,12,25
3372,9598,12,21
3373,6001,11,17
3374,3910,13,27
3375,4408,13,27
3376,3890,14,27
3377,725,11,21
3378,1048,11,23
3379,6099,11,23
3380,4360,12,23
3381,7469,12,23
3382,1383,10,21
3383,4493,13,25
3384,1567,12,21
3385,168,11,23
3386,5405,11,19
3387,1421,11,23
3388,9856,12,25
3389,8640,12,23
3390,3653,14,27
3391,2333,12,25
3392,5951,12,21
3393,55,11,23
3394,5746,13,25
3395,7947,11,23
3396,7921,12,21
3397,8512,12,23
3398,5774,13,25
3399,7071,13,23
3400,9917,13,27
3401,8082,12,25
3402,1271,13,25
3403,4430,14,25
3404,917,11,19
3405,281,12,23
3406,1317,12,23
3407,8095,11,23
3408,7783,12,23
3409,3853,12,23
3410,2094,12,25
3411,5436,11,23
3412,2558,12,19
3413,3799,11,23
3414,957,13,25
3415,7563,12,25
3416,1567,12,21
3417,9665,12,19
3418,3505,11,23
3419,269,11,23
3420,1745,11,19
3421,6381,10,21
3422,2402,11,21
3423,4038,13,27
3424,7948,12,23
3425,7929,12,25
3426,5386,12,25
3427,5151,13,25
3428,1573,12,19
3429,2385,12,19
3430,5473,12,25
3431,3209,13,23
3432,3785,13,25
3433,149,11,23
3434,825,12,17
3435,8643,12,21
3436,1369,11,21
3437,4973,12,21
3438,7451,12,25
3439,8013,12,23
3440,196,10,21
3441,5307,12,23
3442,2034,13,25
3443,6477,13,17
3444,6651,13,23
3445,7728,12,25
3446,2518,13,25
3447,5410,11,23
3448,4577,13,25
3449,5953,12,25
3450,1612,11,19
3451,5176,11,21
3452,6593,12,23
3453,763,11,5
3454,3596,11,23
3455,5771,13,25
3456,5637,13,25
3457,325,11,23
3458,2818,12,25
3459,2304,13,25
3460,9412,13,25
3461,6693,13,25
3462,2746,13,23
3463,6144,12,25
3464,9771,14,23
3465,2165,12,25
3466,2246,13,23
3467,8278,11,23
3468,5247,11,21
3469,5383,12,21
3470,1202,13,23
3471,3995,13,27
3472,7058,13,27
3473,2727,13,27
3474,7834,12,21
3475,2047,12,25
3476,8053,13,23
3477,1504,12,11
3478,1354,12,21
3479,1435,12,23
3480,1357,12,23
3481,3250,12,21
3482,2501,13,23
3483,9397,13,25
3484,8361,12,25
3485,3635,11,23
3486,4346,12,23
3487,2692,13,25
3488,7266,12,21
3489,6227,12,23
3490,4196,13,27
3491,8517,11,21
3492,3363,11,17
3493,2148,13,25
3494,4721,13,23
3495,2685,12,25
3496,4572,12,21
3497,7769,12,23
3498,3878,12,23
3499,960,12,23
3500,3410,12,21
3501,5438,12,25
3502,2369,12,17
3503,993,12,21
3504,8937,11,23
3505,2601,11,23
3506,6527,13,23
3507,9242,11,23
3508,6436,12,21
3509,6000,13,25
3510,6431,12,19
3511,6927,12,15
3512,4540,12,25
3513,9083,12,23
3514,2854,13,23
3515,2158,13,27
3516,9264,12,21
3517,9307,12,23
3518,8212,13,25
3519,9545,11,23
3520,5724,13,25
3521,4091,13,25
3522,199,11,19
3523,6104,11,23
3524,3613,11,21
3525,854,12,21
3526,2206,13,27
3527,7528,12,25
3528,2291,12,21
3529,5610,13,25
3530,6897,12,25
3531,5817,13,25
3532,9432,12,25
3533,4299,13,23
3534,2736,13,23
3535,9079,12,25
3536,1040,12,21
3537,9194,12,21
3538,745,12,21
3539,3894,14,27
3540,2498,13,25
3541,7319,12,25
3542,5934,11,23
3543,9988,12,23
3544,4166,13,27
3545,8757,11,23
3546,6646,13,25
3547,9721,13,27
3548,7007,12,25
3549,3486,12,23
3550,2434,12,23
3551,4498,13,25
3552,1307,12,21
3553,6758,13,25
3554,7107,13,27
3555,4415,13,25
3556,4136,13,27
3557,4612,13,25
3558,762,11,23
3559,3257,11,23
3560,6137,12,21
3561,414,12,23
3562,3616,11,23
3563,712,12,21
3564,681,12,25
3565,9749,13,23
3566,8839,12,21
3567,6212,12,21
3568,1520,12,21
3569,81,12,23
3570,416,12,23
3571,571,12,23
3572,724,11,23
3573,2958,12,25
3574,4495,12,21
3575,9378,13,27
3576,7682,10,17
3577,887,11,23
3578,684,13,25
3579,8783,12,21
3580,1389,11,21
3581,4337,11,23
3582,4540,13,23
3583,9766,13,27
3584,8950,11,23
3585,9308,12,25
3586,9567,12,21
3587,3235,10,21
3588,4396,13,13
3589,2149,13,23
3590,2395,11,21
3591,4808,14,23
3592,5030,13,23
3593,7455,12,21
3594,873,11,23
3595,6711,12,15
3596,1087,12,25
3597,2036,12,25
3598,8126,11,21
3599,7170,12,25
3600,7632,10,21
3601,8919,12,23
3602,3837,13,25
3603,2576,12,23
3604,3861,11,23
3605,5643,13,27
3606,1498,12,21
3607,8979,11,23
3608,4409,14,27
3609,169,12,19
3610,146,11,23
3611,312,12,21
3612,4931,12,21
3613,6958,11,23
3614,7434,12,23
3615,8223,13,23
3616,3765,13,27
3617,2899,12,21
3618,9525,12,25
3619,2156,13,27
3620,418,11,23
3621,1889,12,23
3622,2794,12,25
3623,9468,12,25
3624,4225,13,27
3625,2549,11,15
3626,1109,12,25
3627,1916,12,25
3628,7295,12,21
3629,1104,12,25
3630,4493,13,25
3631,151,11,19
3632,4041,14,25
3633,1602,12,23
3634,4902,13,25
3635,7486,11,23
3636,5674,13,27
3637,6728,12,21
3638,4472,13,25
3639,2253,13,23
3640,3842,12,25
3641,1844,12,25
3642,271,12,23
3643,9548,11,23
3644,3944,13,27
3645,5068,12,23
3646,8772,12,25
3647,7859,12,23
3648,2737,13,25
3649,2005,13,23
3650,1756,12,15
3651,1201,13,17
3652,9250,11,23
3653,3649,14,25
3654,2400,10,21
3655,9647,13,27
3656,4690,13,27
3657,358,11,19
3658,5133,13,23
3659,400,11,23
3660,2515,13,25
3661,8290,12,21
3662,9356,13,25
3663,172,11,23
3664,51,12,21
3665,5644,13,25
3666,7573,11,19
3667,6077,12,23
3668,958,13,25
3669,7261,12,25
3670,1231,13,25
3671,3321,12,23
3672,118,12,25
3673,6158,12,25
3674,9131,13,23
3675,2162,14,27
3676,2997,12,25
3677,3155,12,25
3678,5426,13,23
3679,9019,12,23
3680,7490,11,23
3681,1641,12,23
3682,4940,12,21
3683,4668,14,27
3684,659,11,11
3685,2476,11,23
3686,5331,11,23
3687,8407,12,23
3688,3730,12,19
3689,7788,11,23
3690,3815,12,25
3691,507,11,21
3692,8211,13,25
3693,4625,13,25
3694,2275,12,25
3695,2905,12,23
3696,7909,12,25
3697,9101,12,25
3698,5872,11,19
3699,3397,11,9
3700,8295,12,23
3701,5216,12,21
3702,505,11,17
3703,5887,12,25
3704,2012,13,23
3705,4978,12,23
3706,7630,11,15
3707,8099,12,25
3708,3218,12,25
3709,1564,12,19
3710,717,12,13
3711,7166,12,25
3712,2592,12,21
3713,136,12,25
3714,6749,12,21
3715,8355,12,23
3716,3742,13,17
3717,9274,13,25
3718,7693,11,19
3719,5629,13,27
3720,1593,11,23
3721,3359,11,23
3722,861,13,23
3723,6549,12,23
3724,6871,13,23
3725,8070,13,23
3726,331,11,23
3727,6373,11,21
3728,3431,11,19
3729,7803,11,19
3730,7729,13,21
3731,3230,10,21
3732,1757,12,21
3733,1035,13,23
3734,3004,12,23
3735,1543,12,25
3736,2941,12,23
3737,7941,12,21
3738,5040,13,27
3739,1576,12,25
3740,1222,12,25
3741,334,11,19
3742,7179,12,21
3743,2886,12,23
3744,8946,11,15
3745,6360,11,21
3746,8759,12,21
3747,6799,13,23
3748,8618,11,21
3749,2948,13,25
3750,2036,13,23
3751,1848,13,25
3752,3166,12,25
3753,597,12,13
3754,38,12,21
3755,1573,13,19
3756,2006,13,25
3757,3511,12,25
3758,4282,13,23
3759,3722,12,21
3760,915,11,23
3761,3664,13,27
3762,62,12,21
3763,8095,12,23
3764,9209,12,21
3765,6550,12,25
3766,354,11,23
3767,4233,13,27
3768,2033,13,23
3769,8001,12,25
3770,7930,13,23
3771,4471,13,27
3772,4650,14,29
3773,1970,13,27
3774,6565,12,23
3775,1881,12,25
3776,400,12,21
3777,2499,12,25
3778,2611,12,17
3779,7736,13,25
3780,896,11,21
3781,6561,12,25
3782,2898,11,23
3783,4418,14,27
3784,2442,11,23
3785,1880,13,23
3786,9017,12,23
3787,7365,11,19
3788,920,10,17
3789,2766,12,25
3790,4105,13,27
3791,3214,13,25
3792,990,12,25
3793,9139,13,25
3794,9233,12,23
3795,2018,13,23
3796,2307,12,25
3797,519,12,23
3798,4466,13,23
3799,5788,13,25
3800,9215,12,23
3801,1421,12,21
3802,1234,13,27
3803,4008,13,27
3804,7701,11,21
3805,3134,12,23
3806,7076,13,27
3807,4976,12,25
3808,8211,13,23
3809,1281,13,25
3810,7,12,21
3811,8710,12,23
3812,2743,13,23
3813,4569,12,25
3814,8494,11,23
3815,6881,13,25
3816,1893,12,21
3817,4592,13,25
3818,7232,11,15
3819,2747,13,25
3820,9174,12,25
3821,115,13,23
3822,6225,13,17
3823,5466,13,25
3824,3,11,23
3825,2765,13,13
3826,593,12,25
3827,4989,13,25
3828,962,13,23
3829,1400,11,23
3830,8163,13,25
3831,394,12,23
3832,128,12,25
3833,5009,12,25
3834,9953,13,25
3835,2309,13,23
3836,64,12,25
3837,4652,14,27
3838,3358,12,21
3839,5347,12,25
3840,2739,12,23
3841,1513,11,23
3842,1020,13,25
3843,464,10,21
3844,1816,10,21
3845,9429,13,23
3846,3487,11,19
3847,9598,12,21
3848,7558,12,25
3849,4963,13,23
3850,2482,12,23
3851,6976,12,25
3852,584,12,25
3853,8460,11,23
3854,9048,13,25
3855,8982,11,23
3856,632,13,25
3857,8085,11,19
3858,3398,12,23
3859,4041,14,23
3860,575,12,23
3861,1808,11,21
3862,719,12,23
3863,4585,13,19
3864,5051,13,25
3865,6118,11,21
3866,4688,14,29
3867,1300,12,25
3868,2450,12,25
3869,7044,13,27
3870,7581,10,19
3871,1290,12,21
3872,1751,12,23
3873,9779,14,27
3874,1323,11,19
3875,5247,12,21
3876,2331,12,23
3877,9452,13,21
3878,63,13,25
3879,8049,12,25
3880,8421,12,21
3881,7003,12,25
3882,935,12,21
3883,3579,11,23
3884,8293,12,23
3885,403,12,19
3886,200,12,21
3887,1850,12,21
3888,2965,13,23
3889,7491,12,25
3890,1432,10,19
3891,6637,13,23
3892,1409,11,23
3893,9592,11,23
3894,8925,12,23
3895,8322,11,23
3896,8905,12,21
3897,5411,12,25
3898,8869,12,21
3899,8878,12,23
3900,2132,13,23
3901,524,12,21
3902,55,12,23
3903,8989,12,23
3904,3191,12,25
3905,8743,12,23
3906,1114,13,27
3907,4044,13,25
3908,1223,13,27
3909,8182,12,21
3910,4085,13,27
3911,2834,12,23
3912,875,12,21
3913,5263,12,25
3914,3287,11,11
3915,358,11,19
3916,5398,12,21
3917,1008,13,25
3918,8216,13,25
3919,5581,14,27
3920,2803,13,23
3921,1152,12,23
3922,2383,12,25
3923,4515,13,27
3924,913,11,23
3925,1223,14,25
3926,7717,11,19
3927,5612,13,25
3928,4017,13,25
3929,2400,11,19
3930,5993,12,21
3931,1675,12,17
3932,1870,12,25
3933,6702,12,25
3934,3078,12,23
3935,4211,12,25
3936,9645,14,27
3937,1614,11,19
3938,1731,10,19
3939,9340,13,27
3940,7525,13,17
3941,3324,11,17
3942,5097,13,23
3943,2441,12,19
3944,7648,10,11
3945,5912,11,23
3946,1370,10,17
3947,5543,13,27
3948,7090,14,27
3949,6729,11,17
3950,9151,13,23
3951,5736,11,21
3952,9514,12,25
3953,2546,13,25
3954,8467,11,23
3955,913,12,21
3956,326,12,23
3957,101,12,25
3958,6783,13,27
3959,1121,13,25
3960,7356,10,21
3961,6070,10,15
3962,693,12,23
3963,7827,12,21
3964,2679,12,25
3965,9649,13,23
3966,929,11,19
3967,3381,11,23
3968,5567,14,27
3969,2143,13,27
3970,1804,11,23
3971,2362,12,23
3972,2988,13,25
3973,9508,13,21
3974,7395,11,23
3975,4941,13,23
3976,9947,13,27
3977,4588,14,25
3978,1544,12,19
3979,1640,12,19
3980,8514,11,19
3981,3720,12,25
3982,2743,12,21
3983,4067,14,25
3984,2641,12,23
3985,8467,12,21
3986,7500,11,23
3987,7808,12,21
3988,217,11,23
3989,4859,13,25
3990,2259,13,25
3991,4631,12,25
3992,530,12,25
3993,7020,13,23
3994,2128,13,21
3995,1438,12,17
3996,4904,13,27
3997,7598,11,23
3998,4336,12,25
3999,2507,12,21
4000,8357,12,17
4001,4626,13,23
4002,1103,13,17
4003,301,12,23
4004,389,12,23
4005,8296,11,23
4006,1723,10,21
4007,6296,13,23
4008,8085,12,19
4009,8550,13,19
4010,4073,14,29
4011,2655,12,19
4012,4141,14,27
4013,5060,12,19
4014,7943,12,23
4015,6374,12,25
4016,1904,13,21
4017,9019,12,21
4018,5666,13,25
4019,376,11,23
4020,3874,12,23
4021,5519,14,23
4022,9497,13,21
4023,5511,13,27
4024,2554,11,23
4025,6394,12,25
4026,593,13,21
4027,6419,12,25
4028,7144,13,23
4029,8476,11,23
4030,7707,11,21
4031,8253,12,21
4032,4520,12,25
4033,4976,13,23
4034,6691,13,27
4035,156,11,23
4036,1831,13,25
4037,944,12,9
4038,5273,13,23
4039,352,12,23
4040,4245,13,25
4041,5595,11,23
4042,6517,13,13
4043,5796,12,25
4044,6700,13,21
4045,758,12,25
4046,151,12,19
4047,9113,12,25
4048,8897,11,21
4049,4849,14,25
4050,3677,12,21
4051,6369,12,25
4052,8376,12,25
4053,6267,12,25
4054,3065,12,25
4055,3785,13,25
4056,9852,12,25
4057,5881,12,23
4058,3682,13,27
4059,1579,13,25
4060,720,11,21
4061,1603,12,23
4062,7434,12,19
4063,1331,12,21
4064,7967,13,21
4065,1343,11,23
4066,1231,13,25
4067,6592,12,23
4068,9371,13,27
4069,99,12,25
4070,9990,13,25
4071,7773,13,25
4072,9092,12,25
4073,1301,13,25
4074,9269,13,23
4075,8081,13,25
4076,9943,14,25
4077,7749,12,23
4078,9519,12,9
4079,1092,13,27
4080,9849,12,25
4081,4381,13,23
4082,3382,12,19
4083,1203,13,25
4084,9060,13,21
4085,6519,12,25
4086,1211,13,27
4087,1829,13,21
4088,3490,11,23
4089,480,12,21
4090,7354,10,21
4091,8303,11,21
4092,1815,12,25
4093,4300,13,23
4094,1893,12,19
4095,8644,12,23
4096,2788,13,27
4097,7962,13,27
4098,2989,13,25
4099,1313,12,21
4100,1624,11,21
4101,3641,11,23
4102,5960,12,21
4103,9881,13,21
4104,4090,13,27
4105,4555,12,25
4106,8319,11,21
4107,9725,13,19
4108,5877,12,23
4109,9897,13,25
4110,7111,14,27
4111,9006,12,21
4112,1171,13,21
4113,7655,11,23
4114,9459,12,25
4115,4565,12,25
4116,5053,13,23
4117,4314,11,17
4118,6936,12,23
4119,4371,12,25
4120,9169,12,23
4121,5735,13,27
4122,7633,11,23
4123,1172,13,23
4124,6566,12,25
4125,9741,13,27
4126,5908,12,21
4127,6682,12,23
4128,7708,10,17
4129,9606,13,25
4130,7524,11,23
4131,4759,13,27
4132,5463,13,25
4133,3610,11,23
4134,3560,10,19
4135,347,12,23
4136,9182,13,23
4137,3093,11,23
4138,2492,12,19
4139,6911,13,19
4140,303,11,19
4141,7994,13,25
4142,5975,11,23
4143,9136,13,23
4144,1141,12,23
4145,9720,14,23
4146,3885,13,27
4147,7648,11,11
4148,6508,12,23
4149,5692,12,23
4150,9686,13,25
4151,4026,13,23
4152,4,12,23
4153,502,10,21
4154,3375,12,23
4155,3509,13,17
4156,4900,13,27
4157,6336,12,25
4158,5215,12,25
4159,4283,13,25
4160,561,12,25
4161,7133,14,23
4162,8764,13,23
4163,3338,12,21
4164,7088,12,23
4165,3439,12,21
4166,1311,12,25
4167,7962,14,25
4168,3416,12,21
4169,2428,13,21
4170,6213,13,25
4171,2864,12,23
4172,2812,12,21
4173,2529,12,21
4174,1143,13,25
4175,8418,12,23
4176,8215,13,23
4177,1703,10,21
4178,9773,13,27
4179,7612,12,19
4180,1832,13,25
4181,2549,11,13
4182,2591,12,23
4183,8531,13,25
4184,6513,12,23
4185,9718,13,27
4186,4572,12,21
4187,2905,12,21
4188,538,12,25
4189,1117,13,23
4190,5838,11,23
4191,944,12,9
4192,2123,13,23
4193,9174,13,23
4194,701,11,23
4195,497,11,23
4196,9882,12,23
4197,1791,12,21
4198,5251,12,21
4199,6639,13,27
4200,3250,12,19
4201,3079,13,25
4202,1200,13,27
4203,9544,12,21
4204,5717,13,25
4205,917,11,19
4206,5792,11,23
4207,604,12,23
4208,2722,13,25
4209,9740,14,25
4210,4761,14,23
4211,5889,12,23
4212,5994,11,23
4213,9246,11,23
4214,6297,13,21
4215,7974,13,19
4216,1088,14,25
4217,558,12,25
4218,2976,11,23
4219,2919,11,21
4220,8224,13,25
4221,1883,12,23
4222,4713,14,25
4223,5744,13,25
4224,578,12,25
4225,7674,11,19
4226,8463,11,21
4227,2886,13,23
4228,2094,13,23
4229,1490,11,21
4230,9566,11,23
4231,5410,13,23
4232,2545,13,23
4233,9950,14,25
4234,311,10,21
4235,4879,13,27
4236,657,12,23
4237,1966,13,27
4238,3384,12,21
4239,5638,14,25
4240,2398,12,25
4241,4352,12,25
4242,395,11,23
4243,9879,12,25
4244,6682,13,23
4245,7070,12,25
4246,2366,12,23
4247,7563,13,23
4248,6298,13,27
4249,4583,12,21
4250,1475,12,23
4251,1384,10,13
4252,5421,13,23
4253,6754,13,23
4254,761,12,25
4255,2885,13,25
4256,3212,13,23
4257,655,12,21
4258,1706,10,21
4259,5887,11,17
4260,9155,13,23
4261,9521,12,25
4262,5958,11,17
4263,5659,13,25
4264,7040,14,27
4265,2954,12,25
4266,6465,12,25
4267,8300,11,23
4268,7529,13,25
4269,9717,14,25
4270,8296,12,23
4271,7511,13,25
4272,2386,12,9
4273,5530,13,21
4274,5514,13,27
4275,5717,14,25
4276,911,12,23
4277,7005,13,25
4278,1572,11,17
4279,4858,13,27
4280,6583,12,23
4281,5592,11,23
4282,3021,12,25
4283,6564,13,25
4284,1690,10,21
4285,4618,14,25
4286,6580,12,23
4287,7221,12,25
4288,260,12,19
4289,1152,12,21
4290,8454,12,25
4291,1925,11,23
4292,1362,12,21
4293,5331,12,21
4294,9813,13,25
4295,3889,14,23
4296,5412,13,25
4297,8082,13,21
4298,2645,12,25
4299,7976,14,25
4300,1716,11,23
4301,9601,12,25
4302,4121,13,27
4303,8104,12,23
4304,9703,13,25
4305,7650,11,17
4306,1789,13,25
4307,1045,12,25
4308,8417,12,25
4309,1427,12,23
4310,3909,14,25
4311,842,12,25
4312,6558,12,25
4313,3465,12,25
4314,8934,12,25
4315,9299,12,25
4316,9310,13,25
4317,5756,13,27
4318,9523,12,25
4319,7657,10,15
4320,1056,13,25
4321,1042,13,23
4322,4028,14,27
4323,6623,13,25
4324,8962,12,13
4325,2528,12,25
4326,5730,14,27
4327,7262,13,25
4328,5448,12,23
4329,9102,13,23
4330,205,11,17
4331,6348,12,17
4332,699,12,23
4333,6747,12,25
4334,6433,13,23
4335,4418,14,25
4336,4308,12,21
4337,4561,13,23
4338,9262,12,25
4339,7773,13,23
4340,8266,11,23
4341,5177,12,19
4342,4120,14,27
4343,548,12,19
