index, number,insert_comparisons,search_comparisons
2929,3059,15,31
2930,1472,10,19
2931,6345,15,23
2932,3679,15,29
2933,1323,14,25
2934,6734,15,29
2935,7875,12,25
2936,885,11,23
2937,7724,13,27
2938,7714,10,21
2939,7820,13,27
2940,6539,19,39
2941,7397,9,19
2942,5016,16,31
2943,2753,21,37
2944,2779,18,37
2945,3674,15,29
2946,249,10,21
2947,2149,16,31
2948,8044,14,29
2949,869,10,21
2950,6273,16,33
2951,4739,23,47
2952,1035,13,25
2953,1806,11,23
2954,1444,12,25
2955,276,13,27
2956,9517,18,35
2957,6358,14,29
2958,5341,20,41
2959,7730,11,23
2960,900,10,21
2961,6794,17,35
2962,7895,11,23
2963,9022,8,17
2964,6832,16,33
2965,630,16,25
2966,2784,19,35
2967,4848,16,33
2968,1512,13,27
2969,3416,18,33
2970,4683,17,35
2971,5549,16,33
2972,8090,12,13
2973,7,9,15
2974,9732,14,21
2975,365,15,27
2976,3487,16,31
2977,9508,16,33
2978,7561,8,17
2979,9534,19,39
2980,8786,13,27
2981,2271,18,37
2982,9751,16,33
2983,9363,22,45
2984,2739,21,43
2985,8333,10,21
2986,6035,17,31
2987,5825,14,19
2988,4918,22,43
2989,7176,13,27
2990,6331,12,25
2991,7851,14,29
2992,5633,16,13
2993,8040,14,29
2994,972,23,47
2995,6508,15,31
2996,183,15,25
2997,3777,23,47
2998,9556,16,33
2999,614,14,29
3000,3326,16,33
3001,7757,14,29
3002,3546,17,35
3003,7288,21,43
3004,5128,19,37
3005,2523,17,31
3006,5181,18,37
3007,2293,19,39
3008,1712,14,29
3009,2471,20,39
3010,7835,14,29
3011,6051,19,39
3012,851,13,25
3013,1853,17,35
3014,5028,16,33
3015,6193,15,31
3016,6721,17,35
3017,1784,15,31
3018,6253,16,33
3019,8061,14,27
3020,4643,15,31
3021,8480,11,23
3022,1481,10,21
3023,9716,15,31
3024,5856,12,25
3025,7444,9,19
3026,2485,20,41
3027,5483,14,25
3028,811,13,27
3029,7715,11,23
3030,8850,9,19
3031,4126,14,29
3032,5519,15,31
3033,9665,18,31
3034,1897,14,29
3035,151,13,27
3036,7278,19,39
3037,9800,15,31
3038,522,19,39
3039,2017,20,41
3040,6902,16,33
3041,717,12,19
3042,966,21,39
3043,9133,11,23
3044,1829,15,29
3045,2261,20,41
3046,4046,19,39
3047,8661,14,25
3048,5342,21,43
3049,4968,20,41
3050,795,12,25
3051,8463,13,27
3052,6908,17,35
3053,7205,14,29
3054,943,12,25
3055,4901,18,35
3056,6103,17,35
3057,1734,14,29
3058,5979,14,29
3059,2435,20,41
3060,6821,17,35
3061,6324,14,27
3062,4451,16,33
3063,6064,19,39
3064,6386,15,29
3065,4142,15,31
3066,2927,18,31
3067,9984,10,21
3068,5187,18,35
3069,855,14,29
3070,1363,11,23
3071,3672,15,31
3072,7608,10,19
3073,1246,12,25
3074,754,14,27
3075,484,18,37
3076,336,10,21
3077,5841,13,27
3078,9662,16,29
3079,2551,12,25
3080,2833,20,41
3081,5076,18,37
3082,7347,8,17
3083,7249,20,41
3084,9256,19,39
3085,4447,16,29
3086,245,10,21
3087,7333,10,21
3088,4478,14,29
3089,2646,15,31
3090,3366,18,37
3091,8747,13,27
3092,4572,15,31
3093,413,16,33
3094,3821,14,25
3095,5619,13,27
3096,1632,12,25
3097,9499,17,35
3098,5428,15,31
3099,1372,11,21
3100,4992,18,37
3101,9934,17,35
3102,9760,18,35
3103,980,16,33
3104,2558,13,27
3105,8832,10,21
3106,7222,16,33
3107,544,17,33
3108,6013,11,21
3109,7401,9,19
3110,9484,19,39
3111,9838,19,39
3112,1907,13,25
3113,1540,11,19
3114,270,10,21
3115,6137,14,29
3116,4720,19,39
3117,3766,20,41
3118,739,12,25
3119,8829,8,17
3120,4798,17,35
3121,765,11,23
3122,4927,20,41
3123,1148,20,41
3124,6985,18,37
3125,3253,20,41
3126,6409,11,23
3127,945,14,29
3128,9904,12,25
3129,1825,15,31
3130,1024,15,31
3131,402,19,19
3132,2157,14,29
3133,7144,16,33
3134,6985,19,37
3135,8315,10,21
3136,5121,22,43
3137,1565,13,27
3138,9836,20,33
3139,2953,17,35
3140,9524,19,39
3141,3139,19,39
3142,2033,18,35
3143,1011,17,31
3144,6076,16,31
3145,9873,11,23
3146,1221,15,31
3147,8352,14,29
3148,2891,17,35
3149,2883,16,21
3150,9153,10,21
3151,8021,12,25
3152,2750,24,49
3153,1682,12,25
3154,8236,13,27
3155,4030,14,25
3156,9699,16,31
3157,9509,17,35
3158,880,12,21
3159,4240,19,39
3160,3419,16,31
3161,6055,19,39
3162,1403,10,21
3163,1900,15,31
3164,4865,14,29
3165,5050,16,33
3166,3527,19,39
3167,2406,18,33
3168,3305,19,39
3169,844,13,27
3170,2587,16,33
3171,3926,20,35
3172,9788,18,37
3173,8953,12,25
3174,579,13,27
3175,5518,16,33
3176,4563,13,21
3177,6130,16,33
3178,7454,9,11
3179,7550,8,17
3180,8850,10,19
3181,9213,18,37
3182,6967,16,33
3183,6965,18,33
3184,8663,15,31
3185,7069,16,33
3186,6471,16,33
3187,8825,9,15
3188,7683,12,25
3189,3539,18,37
3190,2344,18,37
3191,5593,17,35
3192,2873,13,25
3193,4901,19,35
3194,6621,18,35
3195,2192,14,29
3196,7860,12,25
3197,3150,17,35
3198,1856,16,31
3199,2332,19,39
3200,2526,18,37
3201,1382,15,31
3202,5068,19,39
3203,7344,8,17
3204,6750,14,29
3205,7667,11,23
3206,7612,11,23
3207,9623,15,29
3208,1233,13,27
3209,9679,15,31
3210,3523,16,33
3211,9963,10,17
3212,1468,9,19
3213,7101,11,23
3214,2110,15,29
3215,7301,15,31
3216,273,11,23
3217,4679,18,23
3218,5638,16,33
3219,2933,15,25
3220,1393,16,33
3221,9401,15,31
3222,2363,18,37
3223,5748,19,39
3224,2529,19,39
3225,1619,13,27
3226,6798,16,25
3227,6343,12,21
3228,4143,16,33
3229,635,17,35
3230,5357,15,31
3231,2295,16,33
3232,5607,11,23
3233,129,12,25
3234,9701,14,19
3235,4127,15,31
3236,6913,16,33
3237,9031,7,15
3238,6530,17,35
3239,4710,19,39
3240,4589,18,37
3241,5969,15,31
3242,5115,22,45
3243,2254,18,37
3244,7874,13,27
3245,2281,20,41
3246,8956,12,25
3247,8556,17,35
3248,5491,15,27
3249,4503,12,25
3250,4579,16,31
3251,2489,20,41
3252,5076,19,37
3253,9775,20,41
3254,4479,15,31
3255,9496,17,31
3256,5131,18,35
3257,2778,19,39
3258,4886,14,29
3259,5385,17,35
3260,7738,10,21
3261,8089,9,19
3262,9399,16,33
3263,4381,17,35
3264,4476,14,25
3265,3959,20,41
3266,4511,13,27
3267,1163,16,33
3268,9502,17,35
3269,9727,14,29
3270,8255,12,25
3271,2819,18,35
3272,7776,9,19
3273,2687,18,35
3274,7981,18,37
3275,2593,16,33
3276,8988,17,27
3277,5723,16,23
3278,3866,18,35
3279,2611,16,31
3280,1334,15,29
3281,917,13,27
3282,7733,10,19
3283,670,11,23
3284,1236,14,29
3285,2571,14,25
3286,1454,9,17
3287,5055,16,33
3288,9760,19,35
3289,1025,16,33
3290,9437,20,41
3291,7390,10,21
3292,3692,17,35
3293,1329,14,27
3294,1332,13,27
3295,3031,21,43
3296,6774,16,33
3297,3680,18,27
3298,7586,9,19
3299,4076,23,45
3300,3068,14,29
3301,3363,17,33
3302,4618,12,25
3303,37,12,11
3304,4113,15,31
3305,1905,15,31
3306,707,16,33
3307,650,17,31
3308,6753,14,29
3309,2555,14,29
3310,9649,14,27
3311,6466,17,35
3312,2225,15,31
3313,537,19,39
3314,9604,15,31
3315,1085,13,27
3316,6170,17,35
3317,2631,17,35
3318,2495,18,33
3319,223,9,17
3320,5672,12,25
3321,9552,17,35
3322,1836,16,33
3323,861,15,31
3324,846,14,29
3325,2026,18,37
3326,2190,15,31
3327,573,16,33
3328,6477,15,25
3329,7251,21,43
3330,5382,17,31
3331,5529,16,33
3332,1652,13,27
3333,3241,17,35
3334,9435,21,37
3335,1413,11,19
3336,6025,16,33
3337,7936,15,31
3338,7476,12,25
3339,4834,14,29
3340,1369,11,23
3341,2063,15,31
3342,1095,14,29
3343,2241,16,33
3344,9997,7,15
3345,3292,20,29
3346,3064,15,31
3347,8844,10,21
3348,4430,17,35
3349,8954,13,23
3350,3258,21,43
3351,689,14,21
3352,6762,15,23
3353,2096,17,35
3354,9065,13,27
3355,6880,14,27
3356,759,13,27
3357,2620,15,27
3358,2219,16,33
3359,6151,14,25
3360,3272,15,29
3361,4872,13,23
3362,1652,14,27
3363,5852,12,25
3364,318,9,19
3365,6827,14,29
3366,8505,10,19
3367,507,19,39
3368,8880,8,17
3369,3939,20,39
3370,5304,19,37
3371,2289,20,41
3372,9598,14,29
3373,6001,12,19
3374,3910,19,39
3375,4408,16,33
3376,3890,18,37
3377,725,13,25
3378,1048,14,29
3379,6099,17,35
3380,4360,15,31
3381,7469,12,25
3382,1383,16,33
3383,4493,11,23
3384,1567,14,29
3385,168,16,33
3386,5405,16,29
3387,1421,12,25
3388,9856,16,33
3389,8640,18,37
3390,3653,18,37
3391,2333,20,41
3392,5951,13,25
3393,55,14,29
3394,5746,20,41
3395,7947,12,25
3396,7921,13,23
3397,8512,11,23
3398,5774,15,31
3399,7071,17,35
3400,9917,13,27
3401,8082,10,21
3402,1271,14,29
3403,4430,18,35
3404,917,14,27
3405,281,13,27
3406,1317,11,23
3407,8095,12,25
3408,7783,9,19
3409,3853,20,41
3410,2094,18,37
3411,5436,13,27
3412,2558,14,27
3413,3799,18,37
3414,957,22,45
3415,7563,9,19
3416,1567,15,29
3417,9665,19,31
3418,3505,16,33
3419,269,11,23
3420,1745,17,31
3421,6381,16,33
3422,2402,18,37
3423,4038,18,37
3424,7948,13,27
3425,7929,16,33
3426,5386,18,37
3427,5151,19,39
3428,1573,9,13
3429,2385,16,27
3430,5473,13,27
3431,3209,14,29
3432,3785,21,43
3433,149,14,29
3434,825,14,19
3435,8643,17,33
3436,1369,12,23
3437,4973,19,39
3438,7451,8,17
3439,8013,16,33
3440,196,11,23
3441,5307,20,41
3442,2034,19,39
3443,6477,16,25
3444,6651,18,37
3445,7728,13,27
3446,2518,18,37
3447,5410,16,33
3448,4577,16,29
3449,5953,14,29
3450,1612,11,11
3451,5176,16,27
3452,6593,16,33
3453,763,11,13
3454,3596,19,39
3455,5771,16,33
3456,5637,17,35
3457,325,11,23
3458,2818,18,37
3459,2304,19,39
3460,9412,19,39
3461,6693,20,41
3462,2746,25,51
3463,6144,14,29
3464,9771,21,35
3465,2165,14,29
3466,2246,16,33
3467,8278,14,29
3468,5247,18,35
3469,5383,18,33
3470,1202,14,27
3471,3995,12,25
3472,7058,17,35
3473,2727,14,29
3474,7834,15,31
3475,2047,20,41
3476,8053,14,29
3477,1504,13,19
3478,1354,14,27
3479,1435,13,27
3480,1357,15,31
3481,3250,21,39
3482,2501,19,39
3483,9397,19,39
3484,8361,7,15
3485,3635,19,39
3486,4346,17,35
3487,2692,18,37
3488,7266,19,37
3489,6227,18,37
3490,4196,17,35
3491,8517,13,25
3492,3363,18,33
3493,2148,16,29
3494,4721,19,33
3495,2685,18,37
3496,4572,16,31
3497,7769,11,23
3498,3878,14,29
3499,960,20,39
3500,3410,15,27
3501,5438,14,29
3502,2369,17,29
3503,993,18,37
3504,8937,9,19
3505,2601,17,35
3506,6527,18,37
3507,9242,18,37
3508,6436,13,27
3509,6000,15,31
3510,6431,12,19
3511,6927,20,25
3512,4540,16,33
3513,9083,11,21
3514,2854,20,39
3515,2158,15,31
3516,9264,17,33
3517,9307,21,43
3518,8212,12,25
3519,9545,18,37
3520,5724,17,35
3521,4091,23,47
3522,199,12,21
3523,6104,18,37
3524,3613,20,41
3525,854,15,27
3526,2206,14,29
3527,7528,9,19
3528,2291,20,37
3529,5610,11,19
3530,6897,19,39
3531,5817,13,27
3532,9432,20,41
3533,4299,14,23
3534,2736,22,45
3535,9079,11,23
3536,1040,13,23
3537,9194,17,35
3538,745,13,27
3539,3894,19,39
3540,2498,20,41
3541,7319,14,29
3542,5934,13,27
3543,9988,9,17
3544,4166,15,31
3545,8757,12,25
3546,6646,19,39
3547,9721,16,33
3548,7007,16,33
3549,3486,17,35
3550,2434,21,43
3551,4498,10,21
3552,1307,12,23
3553,6758,15,31
3554,7107,18,37
3555,4415,18,37
3556,4136,16,33
3557,4612,13,25
3558,762,13,27
3559,3257,22,45
3560,6137,15,29
3561,414,17,35
3562,3616,21,43
3563,712,14,25
3564,681,15,31
3565,9749,17,35
3566,8839,11,23
3567,6212,15,31
3568,1520,14,23
3569,81,13,27
3570,416,18,37
3571,571,17,35
3572,724,13,27
3573,2958,21,43
3574,4495,11,21
3575,9378,20,41
3576,7682,13,23
3577,887,12,25
3578,684,16,33
3579,8783,14,25
3580,1389,17,35
3581,4337,15,31
3582,4540,17,33
3583,9766,18,37
3584,8950,12,25
3585,9308,22,45
3586,9567,15,29
3587,3235,15,31
3588,4396,18,27
3589,2149,17,31
3590,2395,16,33
3591,4808,15,27
3592,5030,17,35
3593,7455,10,21
3594,873,11,23
3595,6711,18,29
3596,1087,14,29
3597,2036,20,41
3598,8126,10,19
3599,7170,13,27
3600,7632,14,29
3601,8919,10,21
3602,3837,20,41
3603,2576,12,23
3604,3861,20,41
3605,5643,17,35
3606,1498,15,31
3607,8979,13,27
3608,4409,17,35
3609,169,17,31
3610,146,13,27
3611,312,10,21
3612,4931,21,39
3613,6958,18,37
3614,7434,9,19
3615,8223,13,15
3616,3765,21,43
3617,2899,18,37
3618,9525,20,41
3619,2156,15,31
3620,418,19,39
3621,1889,13,25
3622,2794,20,41
3623,9468,15,31
3624,4225,16,33
3625,2549,13,19
3626,1109,14,29
3627,1916,13,27
3628,7295,14,29
3629,1104,14,29
3630,4493,12,23
3631,151,14,27
3632,4041,19,39
3633,1602,7,15
3634,4902,17,33
3635,7486,13,27
3636,5674,13,27
3637,6728,18,33
3638,4472,15,29
3639,2253,19,39
3640,3842,17,35
3641,1844,18,37
3642,271,12,25
3643,9548,17,35
3644,3944,19,39
3645,5068,20,39
3646,8772,10,21
3647,7859,13,27
3648,2737,23,47
3649,2005,17,31
3650,1756,13,23
3651,1201,14,19
3652,9250,18,37
3653,3649,19,35
3654,2400,19,39
3655,9647,14,29
3656,4690,17,35
3657,358,14,29
3658,5133,20,41
3659,400,14,29
3660,2515,18,37
3661,8290,15,29
3662,9356,23,47
3663,172,15,31
3664,51,15,27
3665,5644,15,29
3666,7573,7,13
3667,6077,17,35
3668,958,23,47
3669,7261,20,41
3670,1231,14,29
3671,3321,18,37
3672,118,13,27
3673,6158,13,27
3674,9131,12,25
3675,2162,16,33
3676,2997,20,41
3677,3155,16,33
3678,5426,16,33
3679,9019,7,15
3680,7490,12,25
3681,1641,13,27
3682,4940,18,31
3683,4668,17,35
3684,659,12,19
3685,2476,19,39
3686,5331,19,39
3687,8407,10,21
3688,3730,23,41
3689,7788,9,19
3690,3815,14,29
3691,507,20,39
3692,8211,13,27
3693,4625,13,21
3694,2275,18,37
3695,2905,19,39
3696,7909,12,25
3697,9101,10,21
3698,5872,11,15
3699,3397,15,23
3700,8295,14,29
3701,5216,15,31
3702,505,20,35
3703,5887,14,29
3704,2012,20,39
3705,4978,17,33
3706,7630,15,19
3707,8099,11,23
3708,3218,13,27
3709,1564,14,25
3710,717,13,19
3711,7166,16,33
3712,2592,17,31
3713,136,13,27
3714,6749,15,25
3715,8355,14,27
3716,3742,20,39
3717,9274,16,33
3718,7693,14,29
3719,5629,14,29
3720,1593,8,17
3721,3359,17,35
3722,861,16,31
3723,6549,21,43
3724,6871,14,29
3725,8070,12,23
3726,331,11,23
3727,6373,17,35
3728,3431,18,27
3729,7803,11,23
3730,7729,12,21
3731,3230,14,29
3732,1757,14,29
3733,1035,14,25
3734,3004,20,41
3735,1543,11,23
3736,2941,18,33
3737,7941,14,27
3738,5040,17,35
3739,1576,10,21
3740,1222,16,33
3741,334,11,19
3742,7179,13,25
3743,2886,16,29
3744,8946,12,19
3745,6360,15,31
3746,8759,13,23
3747,6799,17,35
3748,8618,11,21
3749,2948,19,39
3750,2036,21,41
3751,1848,19,39
3752,3166,18,37
3753,597,15,17
3754,38,13,27
3755,1573,11,13
3756,2006,17,33
3757,3511,17,35
3758,4282,22,43
3759,3722,22,45
3760,915,14,29
3761,3664,18,37
3762,62,14,29
3763,8095,13,25
3764,9209,19,39
3765,6550,22,45
3766,354,14,29
3767,4233,16,33
3768,2033,20,35
3769,8001,14,29
3770,7930,17,35
3771,4471,15,31
3772,4650,18,37
3773,1970,17,35
3774,6565,20,41
3775,1881,18,37
3776,400,15,29
3777,2499,21,43
3778,2611,17,31
3779,7736,11,23
3780,896,9,19
3781,6561,21,43
3782,2898,19,39
3783,4418,19,39
3784,2442,19,39
3785,1880,19,39
3786,9017,8,17
3787,7365,8,17
3788,920,15,29
3789,2766,18,37
3790,4105,21,43
3791,3214,14,29
3792,990,17,35
3793,9139,12,25
3794,9233,19,39
3795,2018,20,39
3796,2307,18,37
3797,519,20,41
3798,4466,16,31
3799,5788,15,31
3800,9215,19,39
3801,1421,13,25
3802,1234,15,31
3803,4008,14,29
3804,7701,9,19
3805,3134,20,41
3806,7076,16,33
3807,4976,17,35
3808,8211,14,27
3809,1281,11,23
3810,7,10,15
3811,8710,14,29
3812,2743,26,47
3813,4569,15,31
3814,8494,12,25
3815,6881,15,31
3816,1893,15,27
3817,4592,19,39
3818,7232,19,29
3819,2747,26,53
3820,9174,17,35
3821,115,14,29
3822,6225,19,33
3823,5466,14,29
3824,3,10,21
3825,2765,19,35
3826,593,15,31
3827,4989,19,39
3828,962,22,43
3829,1400,13,27
3830,8163,14,29
3831,394,15,31
3832,128,13,27
3833,5009,19,39
3834,9953,8,17
3835,2309,19,39
3836,64,15,31
3837,4652,16,31
3838,3358,18,37
3839,5347,20,41
3840,2739,22,43
3841,1513,14,29
3842,1020,17,35
3843,464,16,33
3844,1816,16,33
3845,9429,21,43
3846,3487,17,31
3847,9598,15,29
3848,7558,9,19
3849,4963,19,31
3850,2482,20,41
3851,6976,17,35
3852,584,15,31
3853,8460,14,29
3854,9048,13,27
3855,8982,15,31
3856,632,18,37
3857,8085,9,15
3858,3398,16,33
3859,4041,20,39
3860,575,16,31
3861,1808,14,21
3862,719,14,29
3863,4585,19,33
3864,5051,17,35
3865,6118,17,33
3866,4688,18,37
3867,1300,15,31
3868,2450,16,33
3869,7044,13,27
3870,7581,7,13
3871,1290,16,33
3872,1751,19,39
3873,9779,21,43
3874,1323,15,25
3875,5247,19,35
3876,2331,20,35
3877,9452,14,27
3878,63,16,33
3879,8049,14,29
3880,8421,10,21
3881,7003,16,33
3882,935,13,23
3883,3579,17,35
3884,8293,15,31
3885,403,18,33
3886,200,13,27
3887,1850,18,33
3888,2965,22,45
3889,7491,13,27
3890,1432,10,19
3891,6637,20,41
3892,1409,10,21
3893,9592,14,29
3894,8925,11,23
3895,8322,10,21
3896,8905,10,21
3897,5411,17,35
3898,8869,9,15
3899,8878,10,21
3900,2132,16,33
3901,524,20,39
3902,55,15,29
3903,8989,18,37
3904,3191,13,27
3905,8743,14,29
3906,1114,15,31
3907,4044,19,35
3908,1223,17,35
3909,8182,14,27
3910,4085,21,43
3911,2834,21,43
3912,875,12,25
3913,5263,16,33
3914,3287,15,27
3915,358,15,29
3916,5398,17,35
3917,1008,17,35
3918,8216,13,27
3919,5581,17,35
3920,2803,21,43
3921,1152,21,43
3922,2383,16,33
3923,4515,12,25
3924,913,8,17
3925,1223,18,35
3926,7717,11,19
3927,5612,14,29
3928,4017,17,35
3929,2400,20,39
3930,5993,16,33
3931,1675,11,13
3932,1870,16,33
3933,6702,20,41
3934,3078,14,27
3935,4211,16,33
3936,9645,15,31
3937,1614,11,21
3938,1731,14,21
3939,9340,22,45
3940,7525,10,13
3941,3324,17,31
3942,5097,19,35
3943,2441,20,37
3944,7648,12,21
3945,5912,15,31
3946,1370,11,17
3947,5543,17,35
3948,7090,12,25
3949,6729,16,25
3950,9151,11,23
3951,5736,16,31
3952,9514,18,37
3953,2546,16,33
3954,8467,13,27
3955,913,9,17
3956,326,12,25
3957,101,13,27
3958,6783,19,39
3959,1121,18,37
3960,7356,10,21
3961,6070,16,29
3962,693,15,31
3963,7827,16,25
3964,2679,16,33
3965,9649,15,27
3966,929,13,25
3967,3381,17,35
3968,5567,16,33
3969,2143,15,31
3970,1804,15,31
3971,2362,19,39
3972,2988,21,43
3973,9508,18,33
3974,7395,11,23
3975,4941,19,39
3976,9947,9,19
3977,4588,20,41
3978,1544,11,15
3979,1640,14,21
3980,8514,13,15
3981,3720,19,39
3982,2743,27,47
3983,4067,20,41
3984,2641,14,29
3985,8467,14,27
3986,7500,7,15
3987,7808,11,21
3988,217,9,19
3989,4859,10,21
3990,2259,19,39
3991,4631,15,31
3992,530,20,41
3993,7020,15,25
3994,2128,15,21
3995,1438,13,25
3996,4904,22,45
3997,7598,7,15
3998,4336,16,33
3999,2507,19,35
4000,8357,9,17
4001,4626,13,25
4002,1103,15,21
4003,301,6,13
4004,389,16,33
4005,8296,15,31
4006,1723,12,25
4007,6296,16,33
4008,8085,10,15
4009,8550,17,31
4010,4073,20,41
4011,2655,15,27
4012,4141,17,35
4013,5060,20,33
4014,7943,11,21
4015,6374,18,37
4016,1904,16,29
4017,9019,8,15
4018,5666,14,29
4019,376,13,27
4020,3874,13,27
4021,5519,16,31
4022,9497,18,33
4023,5511,16,33
4024,2554,15,31
4025,6394,16,33
4026,593,16,31
4027,6419,12,25
4028,7144,17,33
4029,8476,15,31
4030,7707,10,21
4031,8253,13,27
4032,4520,12,25
4033,4976,18,35
4034,6691,21,43
4035,156,15,31
4036,1831,17,35
4037,944,15,19
4038,5273,17,35
4039,352,15,31
4040,4245,20,41
4041,5595,18,37
4042,6517,17,29
4043,5796,10,21
4044,6700,21,39
4045,758,14,29
4046,151,15,27
4047,9113,9,19
4048,8897,11,21
4049,4849,17,35
4050,3677,15,25
4051,6369,14,29
4052,8376,10,21
4053,6267,15,31
4054,3065,16,33
4055,3785,22,43
4056,9852,18,37
4057,5881,15,31
4058,3682,19,39
4059,1579,11,23
4060,720,12,23
4061,1603,8,17
4062,7434,10,19
4063,1331,14,25
4064,7967,17,31
4065,1343,15,31
4066,1231,15,29
4067,6592,17,35
4068,9371,20,41
4069,99,13,27
4070,9990,10,21
4071,7773,10,21
4072,9092,9,19
4073,1301,16,33
4074,9269,18,35
4075,8081,11,23
4076,9943,18,37
4077,7749,14,25
4078,9519,20,19
4079,1092,15,31
4080,9849,17,35
4081,4381,18,35
4082,3382,17,33
4083,1203,13,25
4084,9060,14,25
4085,6519,19,39
4086,1211,13,27
4087,1829,18,29
4088,3490,14,29
4089,480,18,33
4090,7354,11,23
4091,8303,13,25
4092,1815,17,35
4093,4300,14,27
4094,1893,16,27
4095,8644,18,37
4096,2788,21,43
4097,7962,16,33
4098,2989,22,45
4099,1313,12,25
4100,1624,13,25
4101,3641,15,31
4102,5960,13,23
4103,9881,10,17
4104,4090,24,49
4105,4555,14,29
4106,8319,10,19
4107,9725,15,27
4108,5877,16,33
4109,9897,11,23
4110,7111,19,39
4111,9006,15,29
4112,1171,16,31
4113,7655,12,25
4114,9459,13,27
4115,4565,14,29
4116,5053,17,27
4117,4314,16,29
4118,6936,21,43
4119,4371,13,27
4120,9169,16,31
4121,5735,17,35
4122,7633,15,31
4123,1172,17,35
4124,6566,21,43
4125,9741,15,31
4126,5908,16,33
4127,6682,18,31
4128,7708,9,15
4129,9606,14,29
4130,7524,10,21
4131,4759,19,39
4132,5463,15,31
4133,3610,21,43
4134,3560,17,31
4135,347,11,23
4136,9182,18,37
4137,3093,12,25
4138,2492,20,39
4139,6911,17,27
4140,303,9,17
4141,7994,13,27
4142,5975,16,33
4143,9136,13,27
4144,1141,18,33
4145,9720,17,29
4146,3885,14,29
4147,7648,13,21
4148,6508,16,31
4149,5692,12,23
4150,9686,14,25
4151,4026,19,35
4152,4,11,23
4153,502,18,37
4154,3375,18,37
4155,3509,18,29
4156,4900,18,37
4157,6336,13,27
4158,5215,16,33
4159,4283,23,47
4160,561,20,41
4161,7133,17,33
4162,8764,14,29
4163,3338,17,33
4164,7088,13,27
4165,3439,16,31
4166,1311,13,27
4167,7962,17,33
4168,3416,19,33
4169,2428,18,31
4170,6213,16,33
4171,2864,17,33
4172,2812,17,35
4173,2529,20,39
4174,1143,19,39
4175,8418,10,21
4176,8215,14,29
4177,1703,12,25
4178,9773,22,45
4179,7612,12,23
4180,1832,18,37
4181,2549,14,19
4182,2591,16,33
4183,8531,15,31
4184,6513,15,27
4185,9718,16,33
4186,4572,17,31
4187,2905,20,39
4188,538,20,41
4189,1117,19,35
4190,5838,15,31
4191,944,16,19
4192,2123,14,29
4193,9174,18,35
4194,701,15,31
4195,497,15,31
4196,9882,10,19
4197,1791,15,27
4198,5251,18,35
4199,6639,21,43
4200,3250,22,39
4201,3079,15,31
4202,1200,13,27
4203,9544,19,39
4204,5717,15,27
4205,917,15,27
4206,5792,13,27
4207,604,16,33
4208,2722,19,37
4209,9740,16,33
4210,4761,20,35
4211,5889,14,29
4212,5994,17,35
4213,9246,19,39
4214,6297,15,29
4215,7974,19,33
4216,1088,16,33
4217,558,20,41
4218,2976,23,47
4219,2919,16,29
4220,8224,14,29
4221,1883,19,39
4222,4713,20,39
4223,5744,19,31
4224,578,14,29
4225,7674,12,25
4226,8463,14,27
4227,2886,17,29
4228,2094,19,37
4229,1490,13,25
4230,9566,15,31
4231,5410,18,33
4232,2545,17,35
4233,9950,10,21
4234,311,11,23
4235,4879,11,23
4236,657,15,31
4237,1966,18,37
4238,3384,18,37
4239,5638,18,33
4240,2398,20,41
4241,4352,18,37
4242,395,16,33
4243,9879,12,25
4244,6682,19,31
4245,7070,18,37
4246,2366,19,39
4247,7563,10,19
4248,6298,16,33
4249,4583,18,27
4250,1475,11,23
4251,1384,17,29
4252,5421,15,27
4253,6754,16,33
4254,761,14,29
4255,2885,16,33
4256,3212,13,25
4257,655,16,33
4258,1706,13,27
4259,5887,15,29
4260,9155,16,15
4261,9521,21,43
4262,5958,12,21
4263,5659,14,29
4264,7040,16,33
4265,2954,18,37
4266,6465,18,37
4267,8300,14,29
4268,7529,10,21
4269,9717,17,35
4270,8296,16,31
4271,7511,9,19
4272,2386,18,25
4273,5530,18,31
4274,5514,17,35
4275,5717,16,27
4276,911,9,19
4277,7005,17,35
4278,1572,9,11
4279,4858,11,23
4280,6583,15,31
4281,5592,18,37
4282,3021,22,45
4283,6564,22,45
4284,1690,12,25
4285,4618,13,25
4286,6580,16,33
4287,7221,17,35
4288,260,10,13
4289,1152,22,43
4290,8454,15,31
4291,1925,15,31
4292,1362,12,25
4293,5331,20,39
4294,9813,19,35
4295,3889,19,27
4296,5412,18,37
4297,8082,11,21
4298,2645,16,33
4299,7976,20,41
4300,1716,13,27
4301,9601,13,27
4302,4121,14,29
4303,8104,9,17
4304,9703,15,31
4305,7650,12,17
4306,1789,16,33
4307,1045,13,27
4308,8417,11,23
4309,1427,9,19
4310,3909,20,33
4311,842,13,27
4312,6558,22,45
4313,3465,16,33
4314,8934,12,25
4315,9299,20,41
4316,9310,23,47
4317,5756,20,41
4318,9523,20,41
4319,7657,10,19
4320,1056,14,29
4321,1042,14,25
4322,4028,20,41
4323,6623,19,39
4324,8962,9,13
4325,2528,20,41
4326,5730,14,29
4327,7262,21,43
4328,5448,15,31
4329,9102,11,23
4330,205,10,19
4331,6348,15,27
4332,699,16,33
4333,6747,13,27
4334,6433,13,27
4335,4418,20,39
4336,4308,14,21
4337,4561,15,31
4338,9262,20,41
4339,7773,11,21
4340,8266,16,33
4341,5177,17,31
4342,4120,15,31
4343,548,16,29
