index, number,insert_comparisons,search_comparisons
2990,2990,12,23
2991,2991,12,23
2992,2992,12,23
2993,2993,12,23
2994,2994,12,23
2995,2995,12,23
2996,2996,12,23
2997,2997,12,23
2998,2998,12,23
2999,2999,12,23
3000,3000,12,23
3001,3001,12,23
3002,3002,12,23
3003,3003,12,23
3004,3004,12,23
3005,3005,12,23
3006,3006,12,23
3007,3007,12,23
3008,3008,12,23
3009,3009,12,23
3010,3010,12,23
3011,3011,12,23
3012,3012,12,23
3013,3013,12,23
3014,3014,12,23
3015,3015,12,23
3016,3016,12,23
3017,3017,12,23
3018,3018,12,23
3019,3019,12,23
3020,3020,12,23
3021,3021,12,23
3022,3022,12,23
3023,3023,12,23
3024,3024,12,23
3025,3025,12,23
3026,3026,12,23
3027,3027,12,23
3028,3028,12,23
3029,3029,12,23
3030,3030,12,23
3031,3031,12,23
3032,3032,12,23
3033,3033,12,23
3034,3034,12,23
3035,3035,12,23
3036,3036,12,23
3037,3037,12,23
3038,3038,12,23
3039,3039,12,23
3040,3040,12,23
3041,3041,12,23
3042,3042,12,23
3043,3043,12,23
3044,3044,12,23
3045,3045,12,23
3046,3046,12,23
3047,3047,12,23
3048,3048,12,23
3049,3049,12,23
3050,3050,12,23
3051,3051,12,23
3052,3052,12,23
3053,3053,12,23
3054,3054,12,23
3055,3055,12,23
3056,3056,12,23
3057,3057,12,23
3058,3058,12,23
3059,3059,12,23
3060,3060,12,23
3061,3061,12,23
3062,3062,12,23
3063,3063,12,23
3064,3064,12,23
3065,3065,12,23
3066,3066,12,23
3067,3067,12,23
3068,3068,12,23
3069,3069,12,23
3070,3070,12,23
3071,3071,12,23
3072,3072,12,23
3073,3073,12,23
3074,3074,12,23
3075,3075,12,23
3076,3076,12,23
3077,3077,12,23
3078,3078,12,23
3079,3079,12,23
3080,3080,12,23
3081,3081,12,23
3082,3082,12,23
3083,3083,12,23
3084,3084,12,23
3085,3085,12,23
3086,3086,12,23
3087,3087,12,23
3088,3088,12,23
3089,3089,12,23
3090,3090,12,23
3091,3091,12,23
3092,3092,12,23
3093,3093,12,23
3094,3094,12,23
3095,3095,12,23
3096,3096,12,23
3097,3097,12,23
3098,3098,12,23
3099,3099,12,23
3100,3100,12,23
3101,3101,12,23
3102,3102,12,23
3103,3103,12,23
3104,3104,12,23
3105,3105,12,23
3106,3106,12,23
3107,3107,12,23
3108,3108,12,23
3109,3109,12,23
3110,3110,12,23
3111,3111,12,23
3112,3112,12,23
3113,3113,12,23
3114,3114,12,23
3115,3115,12,23
3116,3116,12,23
3117,3117,12,23
3118,3118,12,23
3119,3119,12,23
3120,3120,12,23
3121,3121,12,23
3122,3122,12,23
3123,3123,12,23
3124,3124,12,23
3125,3125,12,23
3126,3126,12,23
3127,3127,12,23
3128,3128,12,23
3129,3129,12,23
3130,3130,12,23
3131,3131,12,23
3132,3132,12,23
3133,3133,12,23
3134,3134,12,23
3135,3135,12,23
3136,3136,12,23
3137,3137,12,23
3138,3138,12,23
3139,3139,12,23
3140,3140,12,23
3141,3141,12,23
3142,3142,12,23
3143,3143,12,23
3144,3144,12,23
3145,3145,12,23
3146,3146,12,23
3147,3147,12,23
3148,3148,12,23
3149,3149,12,23
3150,3150,12,23
3151,3151,12,23
3152,3152,12,23
3153,3153,12,23
3154,3154,12,23
3155,3155,12,23
3156,3156,12,23
3157,3157,12,23
3158,3158,12,23
3159,3159,12,23
3160,3160,12,23
3161,3161,12,23
3162,3162,12,23
3163,3163,12,23
3164,3164,12,23
3165,3165,12,23
3166,3166,12,23
3167,3167,12,23
3168,3168,12,23
3169,3169,12,23
3170,3170,12,23
3171,3171,12,23
3172,3172,12,23
3173,3173,12,23
3174,3174,12,23
3175,3175,12,23
3176,3176,12,23
3177,3177,12,23
3178,3178,12,23
3179,3179,12,23
3180,3180,12,23
3181,3181,12,23
3182,3182,12,23
3183,3183,12,23
3184,3184,12,23
3185,3185,12,23
3186,3186,12,23
3187,3187,12,23
3188,3188,12,23
3189,3189,12,23
3190,3190,12,23
3191,3191,12,23
3192,3192,12,23
3193,3193,12,23
3194,3194,12,23
3195,3195,12,23
3196,3196,12,23
3197,3197,12,23
3198,3198,12,23
3199,3199,12,23
3200,3200,12,23
3201,3201,12,23
3202,3202,12,23
3203,3203,12,23
3204,3204,12,23
3205,3205,12,23
3206,3206,12,23
3207,3207,12,23
3208,3208,12,23
3209,3209,12,23
3210,3210,12,23
3211,3211,12,23
3212,3212,12,23
3213,3213,12,23
3214,3214,12,23
3215,3215,12,23
3216,3216,12,23
3217,3217,12,23
3218,3218,12,23
3219,3219,12,23
3220,3220,12,23
3221,3221,12,23
3222,3222,12,23
3223,3223,12,23
3224,3224,12,23
3225,3225,12,23
3226,3226,12,23
3227,3227,12,23
3228,3228,12,23
3229,3229,12,23
3230,3230,12,23
3231,3231,12,23
3232,3232,12,23
3233,3233,12,23
3234,3234,12,23
3235,3235,12,23
3236,3236,12,23
3237,3237,12,23
3238,3238,12,23
3239,3239,12,23
3240,3240,12,23
3241,3241,12,23
3242,3242,12,23
3243,3243,12,23
3244,3244,12,23
3245,3245,12,23
3246,3246,12,23
3247,3247,12,23
3248,3248,12,23
3249,3249,12,23
3250,3250,12,23
3251,3251,12,23
3252,3252,12,23
3253,3253,12,23
3254,3254,12,23
3255,3255,12,23
3256,3256,12,23
3257,3257,12,23
3258,3258,12,23
3259,3259,12,23
3260,3260,12,23
3261,3261,12,23
3262,3262,12,23
3263,3263,12,23
3264,3264,12,23
3265,3265,12,23
3266,3266,12,23
3267,3267,12,23
3268,3268,12,23
3269,3269,12,23
3270,3270,12,23
3271,3271,12,23
3272,3272,12,23
3273,3273,12,23
3274,3274,12,23
3275,3275,12,23
3276,3276,12,23
3277,3277,12,23
3278,3278,12,23
3279,3279,12,23
3280,3280,12,23
3281,3281,12,23
3282,3282,12,23
3283,3283,12,23
3284,3284,12,23
3285,3285,12,23
3286,3286,12,23
3287,3287,12,23
3288,3288,12,23
3289,3289,12,23
3290,3290,12,23
3291,3291,12,23
3292,3292,12,23
3293,3293,12,23
3294,3294,12,23
3295,3295,12,23
3296,3296,12,23
3297,3297,12,23
3298,3298,12,23
3299,3299,12,23
3300,3300,12,23
3301,3301,12,23
3302,3302,12,23
3303,3303,12,23
3304,3304,12,23
3305,3305,12,23
3306,3306,12,23
3307,3307,12,23
3308,3308,12,23
3309,3309,12,23
3310,3310,12,23
3311,3311,12,23
3312,3312,12,23
3313,3313,12,23
3314,3314,12,23
3315,3315,12,23
3316,3316,12,23
3317,3317,12,23
3318,3318,12,23
3319,3319,12,23
3320,3320,12,23
3321,3321,12,23
3322,3322,12,23
3323,3323,12,23
3324,3324,12,23
3325,3325,12,23
3326,3326,12,23
3327,3327,12,23
3328,3328,12,23
3329,3329,12,23
3330,3330,12,23
3331,3331,12,23
3332,3332,12,23
3333,3333,12,23
3334,3334,12,23
3335,3335,12,23
3336,3336,12,23
3337,3337,12,23
3338,3338,12,23
3339,3339,12,23
3340,3340,12,23
3341,3341,12,23
3342,3342,12,23
3343,3343,12,23
3344,3344,12,23
3345,3345,12,23
3346,3346,12,23
3347,3347,12,23
3348,3348,12,23
3349,3349,12,23
3350,3350,12,23
3351,3351,12,23
3352,3352,12,23
3353,3353,12,23
3354,3354,12,23
3355,3355,12,23
3356,3356,12,23
3357,3357,12,23
3358,3358,12,23
3359,3359,12,23
3360,3360,12,23
3361,3361,12,23
3362,3362,12,23
3363,3363,12,23
3364,3364,12,23
3365,3365,12,23
3366,3366,12,23
3367,3367,12,23
3368,3368,12,23
3369,3369,12,23
3370,3370,12,23
3371,3371,12,23
3372,3372,12,23
3373,3373,12,23
3374,3374,12,23
3375,3375,12,23
3376,3376,12,23
3377,3377,12,23
3378,3378,12,23
3379,3379,12,23
3380,3380,12,23
3381,3381,12,23
3382,3382,12,23
3383,3383,12,23
3384,3384,12,23
3385,3385,12,23
3386,3386,12,23
3387,3387,12,23
3388,3388,12,23
3389,3389,12,23
3390,3390,12,23
3391,3391,12,23
3392,3392,12,23
3393,3393,12,23
3394,3394,12,23
3395,3395,12,23
3396,3396,12,23
3397,3397,12,23
3398,3398,12,23
3399,3399,12,23
3400,3400,12,23
3401,3401,12,23
3402,3402,12,23
3403,3403,12,23
3404,3404,12,23
3405,3405,12,23
3406,3406,12,23
3407,3407,12,23
3408,3408,12,23
3409,3409,12,23
3410,3410,12,23
3411,3411,12,23
3412,3412,12,23
3413,3413,12,23
3414,3414,12,23
3415,3415,12,23
3416,3416,12,23
3417,3417,12,23
3418,3418,12,23
3419,3419,12,23
3420,3420,12,23
3421,3421,12,23
3422,3422,12,23
3423,3423,12,23
3424,3424,12,23
3425,3425,12,23
3426,3426,12,23
3427,3427,12,23
3428,3428,12,23
3429,3429,12,23
3430,3430,12,23
3431,3431,12,23
3432,3432,12,23
3433,3433,12,23
3434,3434,12,23
3435,3435,12,23
3436,3436,12,23
3437,3437,12,23
3438,3438,12,23
3439,3439,12,23
3440,3440,12,23
3441,3441,12,23
3442,3442,12,23
3443,3443,12,23
3444,3444,12,23
3445,3445,12,23
3446,3446,12,23
3447,3447,12,23
3448,3448,12,23
3449,3449,12,23
3450,3450,12,23
3451,3451,12,23
3452,3452,12,23
3453,3453,12,23
3454,3454,12,23
3455,3455,12,23
3456,3456,12,23
3457,3457,12,23
3458,3458,12,23
3459,3459,12,23
3460,3460,12,23
3461,3461,12,23
3462,3462,12,23
3463,3463,12,23
3464,3464,12,23
3465,3465,12,23
3466,3466,12,23
3467,3467,12,23
3468,3468,12,23
3469,3469,12,23
3470,3470,12,23
3471,3471,12,23
3472,3472,12,23
3473,3473,12,23
3474,3474,12,23
3475,3475,12,23
3476,3476,12,23
3477,3477,12,23
3478,3478,12,23
3479,3479,12,23
3480,3480,12,23
3481,3481,12,23
3482,3482,12,23
3483,3483,12,23
3484,3484,12,23
3485,3485,12,23
3486,3486,12,23
3487,3487,12,23
3488,3488,12,23
3489,3489,12,23
3490,3490,12,23
3491,3491,12,23
3492,3492,12,23
3493,3493,12,23
3494,3494,12,23
3495,3495,12,23
3496,3496,12,23
3497,3497,12,23
3498,3498,12,23
3499,3499,12,23
3500,3500,12,23
3501,3501,12,23
3502,3502,12,23
3503,3503,12,23
3504,3504,12,23
3505,3505,12,23
3506,3506,12,23
3507,3507,12,23
3508,3508,12,23
3509,3509,12,23
3510,3510,12,23
3511,3511,12,23
3512,3512,12,23
3513,3513,12,23
3514,3514,12,23
3515,3515,12,23
3516,3516,12,23
3517,3517,12,23
3518,3518,12,23
3519,3519,12,23
3520,3520,12,23
3521,3521,12,23
3522,3522,12,23
3523,3523,12,23
3524,3524,12,23
3525,3525,12,23
3526,3526,12,23
3527,3527,12,23
3528,3528,12,23
3529,3529,12,23
3530,3530,12,23
3531,3531,12,23
3532,3532,12,23
3533,3533,12,23
3534,3534,12,23
3535,3535,12,23
3536,3536,12,23
3537,3537,12,23
3538,3538,12,23
3539,3539,12,23
3540,3540,12,23
3541,3541,12,23
3542,3542,12,23
3543,3543,12,23
3544,3544,12,23
3545,3545,12,23
3546,3546,12,23
3547,3547,12,23
3548,3548,12,23
3549,3549,12,23
3550,3550,12,23
3551,3551,12,23
3552,3552,12,23
3553,3553,12,23
3554,3554,12,23
3555,3555,12,23
3556,3556,12,23
3557,3557,12,23
3558,3558,12,23
3559,3559,12,23
3560,3560,12,23
3561,3561,12,23
3562,3562,12,23
3563,3563,12,23
3564,3564,12,23
3565,3565,12,23
3566,3566,12,23
3567,3567,12,23
3568,3568,12,23
3569,3569,12,23
3570,3570,12,23
3571,3571,12,23
3572,3572,12,23
3573,3573,12,23
3574,3574,12,23
3575,3575,12,23
3576,3576,12,23
3577,3577,12,23
3578,3578,12,23
3579,3579,12,23
3580,3580,12,23
3581,3581,12,23
3582,3582,12,23
3583,3583,12,23
3584,3584,12,23
3585,3585,12,23
3586,3586,12,23
3587,3587,12,23
3588,3588,12,23
3589,3589,12,23
3590,3590,12,23
3591,3591,12,23
3592,3592,12,23
3593,3593,12,23
3594,3594,12,23
3595,3595,12,23
3596,3596,12,23
3597,3597,12,23
3598,3598,12,23
3599,3599,12,23
3600,3600,12,23
3601,3601,12,23
3602,3602,12,23
3603,3603,12,23
3604,3604,12,23
3605,3605,12,23
3606,3606,12,23
3607,3607,12,23
3608,3608,12,23
3609,3609,12,23
3610,3610,12,23
3611,3611,12,23
3612,3612,12,23
3613,3613,12,23
3614,3614,12,23
3615,3615,12,23
3616,3616,12,23
3617,3617,12,23
3618,3618,12,23
3619,3619,12,23
3620,3620,12,23
3621,3621,12,23
3622,3622,12,23
3623,3623,12,23
3624,3624,12,23
3625,3625,12,23
3626,3626,12,23
3627,3627,12,23
3628,3628,12,23
3629,3629,12,23
3630,3630,12,23
3631,3631,12,23
3632,3632,12,23
3633,3633,12,23
3634,3634,12,23
3635,3635,12,23
3636,3636,12,23
3637,3637,12,23
3638,3638,12,23
3639,3639,12,23
3640,3640,12,23
3641,3641,12,23
3642,3642,12,23
3643,3643,12,23
3644,3644,12,23
3645,3645,12,23
3646,3646,12,23
3647,3647,12,23
3648,3648,12,23
3649,3649,12,23
3650,3650,12,23
3651,3651,12,23
3652,3652,12,23
3653,3653,12,23
3654,3654,12,23
3655,3655,12,23
3656,3656,12,23
3657,3657,12,23
3658,3658,12,23
3659,3659,12,23
3660,3660,12,23
3661,3661,12,23
3662,3662,12,23
3663,3663,12,23
3664,3664,12,23
3665,3665,12,23
3666,3666,12,23
3667,3667,12,23
3668,3668,12,23
3669,3669,12,23
3670,3670,12,23
3671,3671,12,23
3672,3672,12,23
3673,3673,12,23
3674,3674,12,23
3675,3675,12,23
3676,3676,12,23
3677,3677,12,23
3678,3678,12,23
3679,3679,12,23
3680,3680,12,23
3681,3681,12,23
3682,3682,12,23
3683,3683,12,23
3684,3684,12,23
3685,3685,12,23
3686,3686,12,23
3687,3687,12,23
3688,3688,12,23
3689,3689,12,23
3690,3690,12,23
3691,3691,12,23
3692,3692,12,23
3693,3693,12,23
3694,3694,12,23
3695,3695,12,23
3696,3696,12,23
3697,3697,12,23
3698,3698,12,23
3699,3699,12,23
3700,3700,12,23
3701,3701,12,23
3702,3702,12,23
3703,3703,12,23
3704,3704,12,23
3705,3705,12,23
3706,3706,12,23
3707,3707,12,23
3708,3708,12,23
3709,3709,12,23
3710,3710,12,23
3711,3711,12,23
3712,3712,12,23
3713,3713,12,23
3714,3714,12,23
3715,3715,12,23
3716,3716,12,23
3717,3717,12,23
3718,3718,12,23
3719,3719,12,23
3720,3720,12,23
3721,3721,12,23
3722,3722,12,23
3723,3723,12,23
3724,3724,12,23
3725,3725,12,23
3726,3726,12,23
3727,3727,12,23
3728,3728,12,23
3729,3729,12,23
3730,3730,12,23
3731,3731,12,23
3732,3732,12,23
3733,3733,12,23
3734,3734,12,23
3735,3735,12,23
3736,3736,12,23
3737,3737,12,23
3738,3738,12,23
3739,3739,12,23
3740,3740,12,23
3741,3741,12,23
3742,3742,12,23
3743,3743,12,23
3744,3744,12,23
3745,3745,12,23
3746,3746,12,23
3747,3747,12,23
3748,3748,12,23
3749,3749,12,23
3750,3750,12,23
3751,3751,12,23
3752,3752,12,23
3753,3753,12,23
3754,3754,12,23
3755,3755,12,23
3756,3756,12,23
3757,3757,12,23
3758,3758,12,23
3759,3759,12,23
3760,3760,12,23
3761,3761,12,23
3762,3762,12,23
3763,3763,12,23
3764,3764,12,23
3765,3765,12,23
3766,3766,12,23
3767,3767,12,23
3768,3768,12,23
3769,3769,12,23
3770,3770,12,23
3771,3771,12,23
3772,3772,12,23
3773,3773,12,23
3774,3774,12,23
3775,3775,12,23
3776,3776,12,23
3777,3777,12,23
3778,3778,12,23
3779,3779,12,23
3780,3780,12,23
3781,3781,12,23
3782,3782,12,23
3783,3783,12,23
3784,3784,12,23
3785,3785,12,23
3786,3786,12,23
3787,3787,12,23
3788,3788,12,23
3789,3789,12,23
3790,3790,12,23
3791,3791,12,23
3792,3792,12,23
3793,3793,12,23
3794,3794,12,23
3795,3795,12,23
3796,3796,12,23
3797,3797,12,23
3798,3798,12,23
3799,3799,12,23
3800,3800,12,23
3801,3801,12,23
3802,3802,12,23
3803,3803,12,23
3804,3804,12,23
3805,3805,12,23
3806,3806,12,23
3807,3807,12,23
3808,3808,12,23
3809,3809,12,23
3810,3810,12,23
3811,3811,12,23
3812,3812,12,23
3813,3813,12,23
3814,3814,12,23
3815,3815,12,23
3816,3816,12,23
3817,3817,12,23
3818,3818,12,23
3819,3819,12,23
3820,3820,12,23
3821,3821,12,23
3822,3822,12,23
3823,3823,12,23
3824,3824,12,23
3825,3825,12,23
3826,3826,12,23
3827,3827,12,23
3828,3828,12,23
3829,3829,12,23
3830,3830,12,23
3831,3831,12,23
3832,3832,12,23
3833,3833,12,23
3834,3834,12,23
3835,3835,12,23
3836,3836,12,23
3837,3837,12,23
3838,3838,12,23
3839,3839,12,23
3840,3840,12,23
3841,3841,12,23
3842,3842,12,23
3843,3843,12,23
3844,3844,12,23
3845,3845,12,23
3846,3846,12,23
3847,3847,12,23
3848,3848,12,23
3849,3849,12,23
3850,3850,12,23
3851,3851,12,23
3852,3852,12,23
3853,3853,12,23
3854,3854,12,23
3855,3855,12,23
3856,3856,12,23
3857,3857,12,23
3858,3858,12,23
3859,3859,12,23
3860,3860,12,23
3861,3861,12,23
3862,3862,12,23
3863,3863,12,23
3864,3864,12,23
3865,3865,12,23
3866,3866,12,23
3867,3867,12,23
3868,3868,12,23
3869,3869,12,23
3870,3870,12,23
3871,3871,12,23
3872,3872,12,23
3873,3873,12,23
3874,3874,12,23
3875,3875,12,23
3876,3876,12,23
3877,3877,12,23
3878,3878,12,23
3879,3879,12,23
3880,3880,12,23
3881,3881,12,23
3882,3882,12,23
3883,3883,12,23
3884,3884,12,23
3885,3885,12,23
3886,3886,12,23
3887,3887,12,23
3888,3888,12,23
3889,3889,12,23
3890,3890,12,23
3891,3891,12,23
3892,3892,12,23
3893,3893,12,23
3894,3894,12,23
3895,3895,12,23
3896,3896,12,23
3897,3897,12,23
3898,3898,12,23
3899,3899,12,23
3900,3900,12,23
3901,3901,12,23
3902,3902,12,23
3903,3903,12,23
3904,3904,12,23
3905,3905,12,23
3906,3906,12,23
3907,3907,12,23
3908,3908,12,23
3909,3909,12,23
3910,3910,12,23
3911,3911,12,23
3912,3912,12,23
3913,3913,12,23
3914,3914,12,23
3915,3915,12,23
3916,3916,12,23
3917,3917,12,23
3918,3918,12,23
3919,3919,12,23
3920,3920,12,23
3921,3921,12,23
3922,3922,12,23
3923,3923,12,23
3924,3924,12,23
3925,3925,12,23
3926,3926,12,23
3927,3927,12,23
3928,3928,12,23
3929,3929,12,23
3930,3930,12,23
3931,3931,12,23
3932,3932,12,23
3933,3933,12,23
3934,3934,12,23
3935,3935,12,23
3936,3936,12,23
3937,3937,12,23
3938,3938,12,23
3939,3939,12,23
3940,3940,12,23
3941,3941,12,23
3942,3942,12,23
3943,3943,12,23
3944,3944,12,23
3945,3945,12,23
3946,3946,12,23
3947,3947,12,23
3948,3948,12,23
3949,3949,12,23
3950,3950,12,23
3951,3951,12,23
3952,3952,12,23
3953,3953,12,23
3954,3954,12,23
3955,3955,12,23
3956,3956,12,23
3957,3957,12,23
3958,3958,12,23
3959,3959,12,23
3960,3960,12,23
3961,3961,12,23
3962,3962,12,23
3963,3963,12,23
3964,3964,12,23
3965,3965,12,23
3966,3966,12,23
3967,3967,12,23
3968,3968,12,23
3969,3969,12,23
3970,3970,12,23
3971,3971,12,23
3972,3972,12,23
3973,3973,12,23
3974,3974,12,23
3975,3975,12,23
3976,3976,12,23
3977,3977,12,23
3978,3978,12,23
3979,3979,12,23
3980,3980,12,23
3981,3981,12,23
3982,3982,12,23
3983,3983,12,23
3984,3984,12,23
3985,3985,12,23
3986,3986,12,23
3987,3987,12,23
3988,3988,12,23
3989,3989,12,23
3990,3990,12,23
3991,3991,12,23
3992,3992,12,23
3993,3993,12,23
3994,3994,12,23
3995,3995,12,23
3996,3996,12,23
3997,3997,12,23
3998,3998,12,23
3999,3999,12,23
4000,4000,12,23
4001,4001,12,23
4002,4002,12,23
4003,4003,12,23
4004,4004,12,23
4005,4005,12,23
4006,4006,12,23
4007,4007,12,23
4008,4008,12,23
4009,4009,12,23
4010,4010,12,23
4011,4011,12,23
4012,4012,12,23
4013,4013,12,23
4014,4014,12,23
4015,4015,12,23
4016,4016,12,23
4017,4017,12,23
4018,4018,12,23
4019,4019,12,23
4020,4020,12,23
4021,4021,12,23
4022,4022,12,23
4023,4023,12,23
4024,4024,12,23
4025,4025,12,23
4026,4026,12,23
4027,4027,12,23
4028,4028,12,23
4029,4029,12,23
4030,4030,12,23
4031,4031,12,23
4032,4032,12,23
4033,4033,12,23
4034,4034,12,23
4035,4035,12,23
4036,4036,12,23
4037,4037,12,23
4038,4038,12,23
4039,4039,12,23
4040,4040,12,23
4041,4041,12,23
4042,4042,12,23
4043,4043,12,23
4044,4044,12,23
4045,4045,12,23
4046,4046,12,23
4047,4047,12,23
4048,4048,12,23
4049,4049,12,23
4050,4050,12,23
4051,4051,12,23
4052,4052,12,23
4053,4053,12,23
4054,4054,12,23
4055,4055,12,23
4056,4056,12,23
4057,4057,12,23
4058,4058,12,23
4059,4059,12,23
4060,4060,12,23
4061,4061,12,23
4062,4062,12,23
4063,4063,12,23
4064,4064,12,23
4065,4065,12,23
4066,4066,12,23
4067,4067,12,23
4068,4068,12,23
4069,4069,12,23
4070,4070,12,23
4071,4071,12,23
4072,4072,12,23
4073,4073,12,23
4074,4074,12,23
4075,4075,12,23
4076,4076,12,23
4077,4077,12,23
4078,4078,12,23
4079,4079,12,23
4080,4080,12,23
4081,4081,12,23
4082,4082,12,23
4083,4083,12,23
4084,4084,12,23
4085,4085,12,23
4086,4086,12,23
4087,4087,12,23
4088,4088,12,23
4089,4089,12,23
4090,4090,12,23
4091,4091,12,23
4092,4092,12,23
4093,4093,12,23
4094,4094,12,23
4095,4095,12,25
4096,4096,13,25
4097,4097,13,25
4098,4098,13,25
4099,4099,13,25
4100,4100,13,25
4101,4101,13,25
4102,4102,13,25
4103,4103,13,25
4104,4104,13,25
4105,4105,13,25
4106,4106,13,25
4107,4107,13,25
4108,4108,13,25
4109,4109,13,25
4110,4110,13,25
4111,4111,13,25
4112,4112,13,25
4113,4113,13,25
4114,4114,13,25
4115,4115,13,25
4116,4116,13,25
4117,4117,13,25
4118,4118,13,25
4119,4119,13,25
4120,4120,13,25
4121,4121,13,25
4122,4122,13,25
4123,4123,13,25
4124,4124,13,25
4125,4125,13,25
4126,4126,13,25
4127,4127,13,25
4128,4128,13,25
4129,4129,13,25
4130,4130,13,25
4131,4131,13,25
4132,4132,13,25
4133,4133,13,25
4134,4134,13,25
4135,4135,13,25
4136,4136,13,25
4137,4137,13,25
4138,4138,13,25
4139,4139,13,25
4140,4140,13,25
4141,4141,13,25
4142,4142,13,25
4143,4143,13,25
4144,4144,13,25
4145,4145,13,25
4146,4146,13,25
4147,4147,13,25
4148,4148,13,25
4149,4149,13,25
4150,4150,13,25
4151,4151,13,25
4152,4152,13,25
4153,4153,13,25
4154,4154,13,25
4155,4155,13,25
4156,4156,13,25
4157,4157,13,25
4158,4158,13,25
4159,4159,13,25
4160,4160,13,25
4161,4161,13,25
4162,4162,13,25
4163,4163,13,25
4164,4164,13,25
4165,4165,13,25
4166,4166,13,25
4167,4167,13,25
4168,4168,13,25
4169,4169,13,25
4170,4170,13,25
4171,4171,13,25
4172,4172,13,25
4173,4173,13,25
4174,4174,13,25
4175,4175,13,25
4176,4176,13,25
4177,4177,13,25
4178,4178,13,25
4179,4179,13,25
4180,4180,13,25
4181,4181,13,25
4182,4182,13,25
4183,4183,13,25
4184,4184,13,25
4185,4185,13,25
4186,4186,13,25
4187,4187,13,25
4188,4188,13,25
4189,4189,13,25
4190,4190,13,25
4191,4191,13,25
4192,4192,13,25
4193,4193,13,25
4194,4194,13,25
4195,4195,13,25
4196,4196,13,25
4197,4197,13,25
4198,4198,13,25
4199,4199,13,25
4200,4200,13,25
4201,4201,13,25
4202,4202,13,25
4203,4203,13,25
4204,4204,13,25
4205,4205,13,25
4206,4206,13,25
4207,4207,13,25
4208,4208,13,25
4209,4209,13,25
4210,4210,13,25
4211,4211,13,25
4212,4212,13,25
4213,4213,13,25
4214,4214,13,25
4215,4215,13,25
4216,4216,13,25
4217,4217,13,25
4218,4218,13,25
4219,4219,13,25
4220,4220,13,25
4221,4221,13,25
4222,4222,13,25
4223,4223,13,25
4224,4224,13,25
4225,4225,13,25
4226,4226,13,25
4227,4227,13,25
4228,4228,13,25
4229,4229,13,25
4230,4230,13,25
4231,4231,13,25
4232,4232,13,25
4233,4233,13,25
4234,4234,13,25
4235,4235,13,25
4236,4236,13,25
4237,4237,13,25
4238,4238,13,25
4239,4239,13,25
4240,4240,13,25
4241,4241,13,25
4242,4242,13,25
4243,4243,13,25
4244,4244,13,25
4245,4245,13,25
4246,4246,13,25
4247,4247,13,25
4248,4248,13,25
4249,4249,13,25
4250,4250,13,25
4251,4251,13,25
4252,4252,13,25
4253,4253,13,25
4254,4254,13,25
4255,4255,13,25
4256,4256,13,25
4257,4257,13,25
4258,4258,13,25
4259,4259,13,25
4260,4260,13,25
4261,4261,13,25
4262,4262,13,25
4263,4263,13,25
4264,4264,13,25
4265,4265,13,25
4266,4266,13,25
4267,4267,13,25
4268,4268,13,25
4269,4269,13,25
4270,4270,13,25
4271,4271,13,25
4272,4272,13,25
4273,4273,13,25
4274,4274,13,25
4275,4275,13,25
4276,4276,13,25
4277,4277,13,25
4278,4278,13,25
4279,4279,13,25
4280,4280,13,25
4281,4281,13,25
4282,4282,13,25
4283,4283,13,25
4284,4284,13,25
4285,4285,13,25
4286,4286,13,25
4287,4287,13,25
4288,4288,13,25
4289,4289,13,25
4290,4290,13,25
4291,4291,13,25
4292,4292,13,25
4293,4293,13,25
4294,4294,13,25
4295,4295,13,25
4296,4296,13,25
4297,4297,13,25
4298,4298,13,25
4299,4299,13,25
4300,4300,13,25
4301,4301,13,25
4302,4302,13,25
4303,4303,13,25
4304,4304,13,25
4305,4305,13,25
4306,4306,13,25
4307,4307,13,25
4308,4308,13,25
4309,4309,13,25
4310,4310,13,25
4311,4311,13,25
4312,4312,13,25
4313,4313,13,25
4314,4314,13,25
4315,4315,13,25
4316,4316,13,25
4317,4317,13,25
4318,4318,13,25
4319,4319,13,25
4320,4320,13,25
4321,4321,13,25
4322,4322,13,25
4323,4323,13,25
4324,4324,13,25
4325,4325,13,25
4326,4326,13,25
4327,4327,13,25
4328,4328,13,25
4329,4329,13,25
4330,4330,13,25
4331,4331,13,25
4332,4332,13,25
4333,4333,13,25
4334,4334,13,25
4335,4335,13,25
4336,4336,13,25
4337,4337,13,25
4338,4338,13,25
4339,4339,13,25
4340,4340,13,25
4341,4341,13,25
4342,4342,13,25
4343,4343,13,25
4344,4344,13,25
4345,4345,13,25
4346,4346,13,25
4347,4347,13,25
4348,4348,13,25
4349,4349,13,25
4350,4350,13,25
4351,4351,13,25
4352,4352,13,25
4353,4353,13,25
4354,4354,13,25
4355,4355,13,25
4356,4356,13,25
4357,4357,13,25
4358,4358,13,25
4359,4359,13,25
4360,4360,13,25
4361,4361,13,25
4362,4362,13,25
4363,4363,13,25
4364,4364,13,25
4365,4365,13,25
4366,4366,13,25
4367,4367,13,25
4368,4368,13,25
4369,4369,13,25
4370,4370,13,25
4371,4371,13,25
4372,4372,13,25
4373,4373,13,25
4374,4374,13,25
4375,4375,13,25
4376,4376,13,25
4377,4377,13,25
4378,4378,13,25
4379,4379,13,25
4380,4380,13,25
4381,4381,13,25
4382,4382,13,25
4383,4383,13,25
4384,4384,13,25
4385,4385,13,25
4386,4386,13,25
4387,4387,13,25
